0.329239 0.857928 0.570123 0.274282 0.471554 0.766283 0.386816 1.45359 0.466201 1.69698
1.27662 2.81881 0.981624 2.48964 0.342147 2.48472 0.247431 1.40514 1.60259 0.809122
2.34324 2.33051 2.64801 2.66939 1.0369 1.29139 0.386514 2.9362 1.9367 2.12709
2.6177 2.26594 2.98502 0.187822 2.54022 0.456575 0.954105 2.92704 1.91016 1.42031
1.62401 0.186782 1.23912 2.60564 2.67642 1.58126 2.09035 2.92385 2.9864 0.692939
0.732974 2.32964 0.0234467 0.380982 1.99903 1.06035 1.67238 2.38554 0.996542 0.609076
1.51263 0.614241 2.87501 1.49765 0.802064 2.41523 1.95423 1.75617 2.34227 0.864392
0.176475 0.966282 1.05117 1.41559 0.571919 0.727594 2.99685 2.66227 0.651447 2.98325
0.355211 1.38442 2.31289 0.378658 1.7654 1.31191 1.439 0.437779 0.697451 2.43555
1.04686 2.21008 0.049788 0.921868 0.707735 0.851852 0.337102 2.66196 2.60802 2.67937
0.526354 2.7845 0.645654 1.57753 1.20009 1.21757 2.30512 1.19694 0.879845 2.95657
1.18019 1.23506 1.34099 0.493079 1.61371 0.106393 1.80499 0.0527185 0.544172 2.50244
2.48827 1.59103 1.71253 2.53805 2.5129 2.42026 0.389905 2.85 2.08222 2.99792
2.52937 2.60858 2.78242 0.175024 1.18611 0.982507 1.3926 0.491228 2.17945 2.27244
0.447797 0.359639 0.507497 1.78879 0.852718 2.12121 1.89518 2.65771 2.17393 2.43935
2.16015 1.66219 1.03038 0.872677 1.20025 0.543274 0.292938 1.59015 0.393272 2.37516
1.58808 2.92264 1.98374 1.3705 0.0976654 0.169845 2.353 1.49026 0.661073 1.53245
0.762703 1.10887 1.89209 1.2702 2.89766 2.74481 0.391412 1.79284 2.40252 2.56534
1.23219 1.56267 1.22754 2.26257 2.43535 2.42778 2.80584 2.72828 1.01794 0.199112
2.10344 2.60601 0.121754 1.08718 0.976512 0.219419 1.25703 0.329516 1.70968 1.9181
1.86197 2.47238 0.0269715 0.75406 0.742584 2.92463 0.498869 1.134 1.71746 2.90139
0.699337 2.94965 1.46406 1.92687 2.21222 0.899402 1.35466 2.01806 0.627686 2.37259
2.21717 2.73113 1.97861 2.33892 0.818315 2.95512 2.55834 2.07534 0.284637 1.26802
0.993445 2.14661 0.740406 1.02042 2.90066 1.48299 0.945045 0.399534 2.61699 2.66251
0.300921 0.316323 2.61216 1.76498 2.2432 1.82438 2.66438 0.597854 0.842431 0.292065
2.97045 0.0595997 0.0231961 1.94906 2.39852 0.841511 1.90418 1.95686 2.91685 2.18881
0.224885 0.9103 1.33542 0.965291 1.93072 1.23608 2.44828 2.87576 1.63562 2.06527
2.53827 1.93654 2.38159 2.15043 0.701516 1.62479 0.974805 0.365895 2.22264 1.81724
0.65796 2.19309 1.87684 0.681157 1.14215 1.27536 1.52267 0.0463254 0.23222 1.43952
2.23514 0.457106 2.34982 0.57056 1.4224 1.28054 1.80664 0.870679 1.1563 0.442263
2.93595 0.694572 2.3788 2.31754 2.845 0.0803185 0.942323 0.819806 0.446214 0.164964
2.63704 1.10417 2.35805 1.51388 1.78533 0.500202 2.78923 0.307998 0.546527 0.021455
1.74752 2.78167 0.478561 1.09734 0.352227 1.90096 2.37788 2.15887 2.77164 0.534185
2.60113 2.70758 1.22876 1.97994 2.02512 1.07376 2.06026 2.96744 1.89356 2.50647
0.132406 1.53061 0.610644 2.49046 0.0444839 2.39597 2.99066 2.83372 2.70397 0.537188
2.85517 1.45149 0.318855 0.333734 2.54884 0.671082 2.23469 1.92672 2.82995 2.00633
2.4609 2.43109 1.71391 0.689661 1.41103 0.739028 1.76342 0.471282 0.70647 0.656983
2.97775 0.838876 2.18759 0.588396 0.329336 2.23207 2.98437 0.319997 2.06579 2.68834
0.857186 1.92097 1.13984 1.17604 2.2547 0.688673 1.84712 1.48939 2.61539 1.67708
0.49572 2.0763 1.10817 2.20963 2.76596 2.51919 2.94866 1.52938 2.99048 0.655128
2.18636 2.96823 1.494 1.37395 0.556623 1.82334 0.606023 0.540993 2.14334 2.67182
0.229336 0.000521614 1.59278 1.36917 1.17656 0.847482 2.05785 0.0236863 2.33687 1.67324
1.70076 2.83259 0.749534 2.80893 2.04222 0.515491 2.32812 1.99088 2.04487 2.3186
2.64601 1.23123 2.28683 1.14001 2.60518 2.84345 2.96335 0.211199 0.384444 2.10669
2.88301 0.61378 2.10721 1.4758 1.98295 0.28377 2.32328 1.0408 0.307456 1.66015
2.71404 2.00822 1.49274 0.46357 1.81715 0.534966 0.979061 1.14528 2.52585 0.0239289
0.463876 2.17185 1.25516 2.7507 0.311865 0.860332 2.59415 0.275215 1.07153 2.9786
2.3819 0.954545 0.592377 1.48911 2.43034 2.57533 1.77288 1.75362 0.616127 2.08033
0.413768 0.330163 1.08855 1.90651 0.793733 2.90571 2.44148 1.77279 1.05098 1.96732
1.79672 1.51486 1.13918 0.0518787 1.26556 1.45104 0.912211 0.859714 1.72626 1.98374
0.838312 1.10816 2.93829 1.43069 2.59727 2.36863 1.00602 1.37015 1.12225 1.62214
0.45048 1.53601 1.95231 1.53903 0.442526 2.74604 1.44474 2.884 1.51883 2.49572
1.85133 0.315557 1.01058 2.99051 0.367435 2.27614 1.44155 1.27965 0.135856 0.167809
0.263387 0.974167 1.27597 0.201674 2.40486 0.873236 2.5703 0.410873 2.24338 0.692547
2.03302 2.69386 2.22856 0.985325 1.2329 2.67109 0.731364 2.67764 2.55509 2.2502
2.17336 1.40642 2.56575 0.18394 1.39692 2.93319 2.46008 2.83848 1.21284 2.59594
0.00628468 1.47622 0.570104 1.28225 1.6779 2.97496 2.15549 1.2482 0.385833 1.39887
1.94075 2.41885 1.09273 1.16931 0.404176 2.32563 0.840392 1.13554 2.00326 0.395481
0.385739 1.17662 1.8019 2.95149 1.36056 0.198824 2.88468 0.820642 0.0372991 1.09752
0.416579 0.0435838 2.57374 0.986683 1.32584 1.25164 0.961643 0.481326 2.49984 1.34748
1.8802 1.44059 0.766327 2.97293 2.60989 1.1705 2.29855 0.450283 2.30604 1.30182
0.845764 2.69178 2.47844 2.64766 2.64328 0.838998 2.84649 2.52796 1.65964 2.88379
0.625479 2.07622 2.92737 0.199222 0.0629024 1.25321 1.45086 1.02455 1.73453 0.950702
2.37202 0.61473 2.39129 0.138349 0.587657 2.00118 1.30885 2.88621 2.45146 0.614895
1.18803 0.297225 0.306677 0.666464 2.94489 2.94995 1.50546 2.79138 2.47791 0.165102
2.67516 0.10339 2.24132 2.60253 0.302612 2.30422 0.855739 1.75347 0.328769 2.59027
2.70418 2.70079 0.205002 2.09546 2.83914 0.792659 1.09664 1.14799 0.67887 0.548101
1.76289 1.8669 0.845326 2.06956 2.53336 0.790214 2.01952 1.03882 0.581589 1.49743
1.20392 0.256751 1.60082 0.445246 2.85928 1.90343 2.74947 0.715021 0.656902 0.07824
0.305294 0.361077 2.77903 0.510296 2.45654 2.61817 1.30296 0.55318 0.766161 1.98183
1.10128 2.52905 0.848722 1.94661 1.59861 0.382082 2.73682 0.618126 1.4209 0.31841
2.11555 2.62483 0.575161 0.716369 0.070076 0.434443 2.6198 2.81955 1.14946 0.276699
2.89779 1.45476 0.637776 2.67682 1.96505 0.0943158 2.29499 0.268009 0.647496 0.0611492
2.24983 1.74878 2.5902 0.0985563 0.695383 1.18881 0.480639 0.432203 1.80693 1.90154
0.750613 0.922485 1.52637 1.32577 1.63885 1.59645 1.76022 1.25865 1.416 2.90968
1.53535 1.31378 1.36444 2.17312 0.9906 0.329493 2.26744 0.285587 0.597502 2.91494
0.346737 2.84734 1.66371 2.93693 2.94589 2.3591 1.12574 0.426532 2.7913 2.93267
2.32808 0.541913 0.855158 0.854448 1.86769 2.49401 2.4509 0.627903 0.752662 0.866893
0.537584 2.28801 2.18068 1.90202 1.46114 0.171275 2.23152 0.728577 0.456862 2.82902
0.643513 0.803599 2.67636 2.30723 0.740532 2.62225 1.66632 1.86627 0.0487797 1.45762
1.79894 2.37685 1.99953 2.6541 0.231303 0.867221 2.14811 2.6822 1.49512 2.90078
0.549093 2.03271 2.18879 2.72977 0.934731 0.649922 2.90104 0.166247 1.3785 0.357905
2.99527 2.02201 1.1615 2.67162 1.32924 1.90204 2.29387 2.99556 0.768308 2.34265
1.45318 2.56725 1.7195 0.452717 2.22136 1.95081 1.31994 1.36947 1.63301 2.81506
1.27025 2.1821 1.84777 0.459032 1.91187 2.7825 1.10895 1.81291 2.94875 2.48745
2.17082 2.94401 1.50947 0.332321 2.61563 2.8387 2.23436 1.9095 2.83426 0.00266427
1.25215 1.28745 2.56992 2.97166 1.74016 1.79127 1.92246 0.0601021 0.160742 0.55547
2.87516 1.43099 2.73757 1.72293 1.89002 1.64944 1.50543 2.99897 0.462351 1.45418
2.48643 2.63317 1.39819 0.995894 2.96549 1.01382 0.834598 2.19985 2.92333 0.668863
2.20251 1.17548 1.95631 1.77243 1.14713 0.696475 0.563699 0.0695966 0.756577 0.724441
0.625067 0.63174 2.15543 0.362638 2.35467 1.04545 2.01208 0.860102 1.04442 2.47443
2.31428 0.530852 2.1076 0.712467 1.52675 2.07309 1.72629 2.36134 1.27293 1.64962
0.0302065 0.475442 2.82509 1.98652 2.24787 0.972227 2.68299 2.81157 1.04182 0.439569
0.536009 1.66689 1.07131 2.69144 2.02953 0.42598 0.736887 1.04161 1.28608 1.78131
0.516034 0.60036 2.31216 2.62363 1.31283 0.838907 1.69672 0.0391173 0.200251 2.96965
1.68873 0.230457 0.445092 1.51383 2.21697 2.69296 2.48605 1.89997 2.50453 0.527875
2.33953 0.0405372 2.19477 0.410843 2.73198 1.22429 0.836823 0.468862 2.2659 2.1229
2.25017 2.78193 2.72326 1.56233 2.40557 1.03609 2.40124 1.10228 1.07521 2.60149
1.07193 2.76394 2.83195 1.51703 1.27777 2.04892 1.20999 0.76382 0.948891 0.714514
1.2917 0.288425 0.755051 0.486461 0.699269 0.487026 1.71075 1.53609 0.955889 0.976654
0.658996 0.206061 0.758587 0.382261 1.7684 0.164153 1.41835 1.16964 1.26644 2.49356
0.771131 2.33837 2.2575 0.603081 0.855395 0.535272 2.65201 2.06538 1.29909 0.600897
2.77989 2.59079 0.889322 0.534945 0.0772483 1.58859 1.02197 1.788 0.124682 1.97786
2.76466 0.783678 2.18392 0.523244 1.16594 0.952317 0.687397 2.58429 2.12196 1.95383
2.07785 2.89309 1.2922 1.33536 0.496167 2.1476 1.87063 0.148173 1.21298 0.16972
0.749069 0.992872 2.76051 1.63839 1.52782 2.83776 0.226982 2.54979 1.62576 0.351664
1.52765 1.39042 1.13534 0.71157 1.91366 2.30128 1.66389 2.60106 1.88557 0.785842
1.55489 0.963426 0.678928 2.84709 2.29878 1.17509 1.99469 1.16941 1.32327 0.207667
1.33913 2.07234 1.20054 1.09964 0.710728 2.72836 0.937394 0.937709 2.27815 2.56315
1.28937 0.805794 0.953569 2.42472 1.51736 2.86723 1.726 0.181251 2.46828 0.611569
0.967093 1.02317 1.575 1.64602 0.870266 0.873778 2.82112 2.86495 2.04319 1.14438
0.0726214 0.382321 0.21672 1.27316 1.48196 0.927447 1.00152 2.41935 1.86516 0.279662
1.98251 0.15453 1.08546 2.93608 2.57925 2.60282 2.8033 1.30524 2.78407 2.27159
1.91681 0.751164 0.294763 0.491807 2.39718 1.16503 1.36559 2.2183 1.02998 0.408774
0.362684 1.1026 0.791095 0.579404 2.37576 2.27305 1.50685 0.377281 1.69241 0.372009
0.656943 0.674915 0.526539 1.7424 0.61099 0.105785 1.34522 0.414294 1.41103 1.12929
2.68588 0.32784 1.88045 2.98065 0.819647 1.27764 1.14567 2.18523 0.495938 2.17566
2.59401 0.858622 0.27826 0.385101 1.43803 2.65402 2.65815 2.94488 0.0313063 1.35056
0.316887 0.68825 2.02548 0.843426 2.43065 2.63647 0.94921 0.775867 0.0507615 2.36024
1.90516 2.73664 2.68808 0.785608 2.71729 0.507725 2.06325 0.862963 2.69296 2.55918
0.0386192 2.28696 0.417806 0.316879 2.67206 1.85583 2.9709 2.33022 1.80071 0.0022107
0.680782 2.1176 0.69046 2.70626 2.96102 0.121109 2.34273 0.910234 0.896976 2.39349
0.270472 2.80213 2.13013 2.95855 0.587741 1.84742 0.466276 2.65099 2.71038 0.159233
2.21017 2.749 2.4462 2.62798 0.0658836 2.11826 1.48381 0.0367879 1.44848 0.28452
0.0389986 2.12926 2.40212 0.729459 1.83552 2.36314 0.850568 1.17825 0.273374 1.74754
0.571738 0.543846 1.54968 2.70187 0.502397 2.13742 1.54929 0.968672 1.7884 1.25968
1.12791 0.998574 1.00868 0.574102 0.62655 1.07456 2.69236 2.11036 1.11135 1.14084
2.39488 1.15035 0.270108 1.797 1.87981 2.10563 1.16014 2.73038 0.28388 1.43351
1.47792 0.855618 1.97736 0.0275996 0.557488 2.47975 2.16502 2.10678 0.448426 0.953421
0.366457 1.57633 1.95199 1.37514 2.15043 2.57854 2.4497 1.8428 1.6889 0.561056
2.98364 1.08378 1.71141 0.253749 2.88078 0.591217 2.35938 1.04092 0.321596 2.64326
2.47443 1.79952 0.498878 1.45178 1.82712 1.05637 0.931539 0.992135 0.163147 1.37996
1.94556 0.529604 2.9563 0.897551 1.90474 2.10673 0.476095 1.35445 0.949526 2.165
1.9155 0.933168 0.248781 0.626908 1.18692 0.12956 1.21813 0.546297 1.17048 1.53972
0.189557 0.644902 0.33924 0.688435 2.09669 2.16636 1.7448 0.0282255 0.158493 1.90795
1.40819 2.10405 2.43755 1.36449 0.00159984 1.34229 0.471216 0.477695 2.69674 1.42074
2.64269 1.61224 2.35391 2.89148 2.23915 0.540827 0.0210358 0.457275 1.08712 1.19151
1.997 1.27668 1.83641 2.33624 1.96512 0.9331 1.50259 0.709917 0.961326 1.66109
2.61787 2.36952 0.765136 2.05542 0.734003 0.766736 0.397711 1.20522 1.24443 0.0944513
2.62596 0.887126 1.70669 1.97987 0.778601 0.945842 2.5207 0.799637 1.40312 0.607822
1.99115 0.400114 1.8845 0.827562 2.73635 0.849619 1.76066 1.23894 1.55954 2.72199
2.90003 1.1774 2.0915 0.665167 0.232819 2.82551 1.4319 0.63053 1.03073 2.67633
0.724981 0.656687 0.56346 2.43167 2.63656 1.34206 0.377516 2.15726 2.1417 1.78063
2.76508 1.13285 2.18075 1.64958 1.96041 1.9171 2.4992 0.721072 0.156042 1.05873
0.44306 0.0560737 2.23614 2.53457 0.721241 2.46895 2.36007 2.15314 0.0994843 0.390799
1.82948 0.824466 1.04749 2.39294 0.256139 0.684044 0.735 0.633656 2.8413 2.8767
2.41429 2.60638 1.00955 1.59504 1.25596 2.96995 0.512135 0.755154 0.691026 0.668178
1.81389 1.13409 0.724252 1.05002 0.668652 1.44549 0.518979 0.0287242 0.598637 0.618463
0.419523 2.42812 1.44293 1.46701 1.82105 1.69907 2.15105 2.55605 2.33272 1.99235
2.43275 1.74701 1.59873 0.442297 0.34205 2.85469 0.412251 0.854186 0.60984 1.10328
1.52236 2.42373 2.23736 2.24662 0.473753 2.90602 0.692108 0.992732 2.93474 1.29074
1.6112 0.354263 0.71886 0.0541244 1.82127 2.53991 1.75319 0.972325 2.09597 1.08592
2.96468 1.52872 2.83293 1.56341 1.97102 0.17498 1.41809 2.38327 1.02917 2.02793
0.486546 2.55153 1.45166 2.72391 1.79815 1.92541 2.62993 2.49025 2.91815 2.56467
0.780998 1.52934 2.91893 1.49986 1.58347 1.7402 1.03977 0.33666 2.71253 0.13574
1.42258 2.6772 1.66446 1.25551 1.24061 0.635477 1.43049 2.6587 0.0187455 2.45965
1.68664 0.505292 2.01118 0.138299 0.229202 0.809328 2.06371 2.85913 0.299581 1.98186
2.42379 1.08058 0.511203 2.34272 2.58044 2.09467 1.08292 0.620209 2.43133 0.795448
0.755949 0.853905 0.472653 2.42041 2.10941 1.71326 0.0558854 0.539898 1.37197 0.0746309
2.99955 0.0586064 0.579922 2.01073 0.196905 0.809124 2.82006 2.26062 0.668252 0.119644
1.24248 0.0920446 1.20022 1.75368 2.43477 0.780659 0.848351 0.517688 1.40087 0.27968
1.31314 2.15682 1.13358 1.78579 1.57722 0.242996 0.499053 1.63311 0.782894 1.87102
1.70774 0.782445 1.92963 2.28766 2.79318 2.12653 0.0967876 2.61324 1.38715 0.765039
2.73289 2.62963 0.857084 0.933108 1.38331 0.29185 1.71377 2.23166 0.809538 0.114634
2.51134 2.12267 2.27145 0.644927 0.908463 0.848675 0.887923 1.40752 2.48179 1.67082
0.278538 1.18953 2.45326 2.20817 0.47719 2.24644 1.3347 0.573977 1.85968 2.72185
1.33902 1.59257 2.35148 2.1961 2.52568 0.734795 2.48795 1.23944 2.96646 0.297488
1.35408 2.4778 2.42016 0.62553 0.122728 0.328625 1.47421 1.01065 1.73614 0.955991
2.68147 2.01468 2.14552 2.13473 1.22285 2.62271 1.38117 2.55755 0.196684 0.240859
2.2794 1.5357 1.83343 1.63088 0.731801 1.35911 2.36567 0.219751 2.59855 2.33213
0.517239 0.952632 1.80993 2.9374 1.57816 1.93266 0.266026 0.0523668 2.94331 2.00217
1.00836 2.62478 1.01685 0.153874 1.75951 2.23969 2.77658 0.140688 1.79724 2.97326
0.381547 1.07663 1.50896 2.21498 2.70751 2.24077 0.574084 2.07319 2.46052 0.172636
1.40532 2.97775 1.12527 0.215254 2.91516 2.70343 2.14791 0.181182 2.7558 2.09123
2.18335 0.764154 1.71601 0.200196 0.918028 0.475521 2.43989 0.694609 0.616208 1.23712
0.667873 0.997755 2.31376 2.17684 0.212732 2.02127 1.4176 0.786816 1.09446 0.878119
0.959453 2.49978 0.855874 2.08472 2.71504 0.771029 1.78815 1.86295 0.952212 1.54395
0.954177 0.135561 2.3081 2.67018 0.335757 0.226128 0.145706 2.77565 0.920736 0.761914
1.01277 1.58861 1.75967 0.326529 0.765447 1.9724 2.3478 2.18305 2.75922 0.442262
0.0611685 0.71867 2.94204 0.917042 2.80339 2.65708 1.68807 1.59154 1.52003 2.64028
0.135487 2.47421 2.77584 2.44359 2.14439 0.111602 2.66972 2.2901 2.88725 0.590452
0.0520103 0.900017 2.17906 1.81168 1.22655 2.94451 0.784081 0.574348 2.12756 0.543299
1.01661 2.18873 1.26197 0.958654 0.105768 1.06536 0.615733 1.79384 2.6569 2.13576
1.43412 2.79239 1.60997 1.20997 2.23598 0.754359 1.32157 1.90569 0.044455 1.20882
2.49614 0.0964652 2.10883 1.6752 1.90814 0.335379 1.61971 2.69223 0.909726 0.74727
0.235524 1.92634 2.936 1.49749 2.88499 0.041764 2.56285 0.500722 1.8356 2.21975
2.63648 0.269726 2.01214 1.24645 1.47969 1.24812 2.00081 2.80126 0.153809 2.04527
1.01008 2.64995 2.14173 0.11891 1.32516 1.04988 0.454289 2.94487 0.742101 1.36402
0.692138 0.977626 0.290351 0.628133 2.47512 0.175341 0.669897 2.03797 0.676063 2.5055
1.25773 0.312547 2.77523 0.269868 1.559 1.25492 1.51799 0.559809 1.05618 1.6718
2.60507 2.06626 1.32175 1.7468 2.18517 2.6469 2.79668 2.63946 2.59177 0.53878
1.00347 0.283909 1.51641 1.29383 0.912043 0.991525 1.46917 1.58194 0.029497 2.14523
1.08744 1.28722 2.45778 0.862669 1.55709 1.01678 2.11759 0.0750777 1.57658 0.173773
1.74687 1.18166 2.24003 0.0686207 2.92846 1.4252 2.71552 2.72514 1.06466 2.3073
0.263922 2.06814 2.59121 1.78033 0.361965 0.503248 2.77185 1.83113 2.08519 2.80135
0.976362 0.172629 1.08857 0.434139 1.0353 2.64566 1.45091 0.152887 2.72074 0.0274986
0.32666 1.46762 1.20916 2.56669 1.53624 1.13762 0.991898 1.25176 0.862761 2.05656
0.559056 1.12668 1.1247 0.150262 2.90701 1.48666 0.653509 2.67886 0.317796 2.7387
2.48022 1.29416 2.91133 0.568788 1.7283 0.946623 0.214453 0.179211 1.09951 2.9352
0.206709 1.42617 1.40281 1.41587 0.992863 2.93905 2.55349 1.98476 1.19081 0.416246
1.04132 1.74986 1.54293 2.16602 1.90013 1.44994 0.652687 2.55363 1.12881 0.970484
2.29233 0.609021 2.26464 2.20366 1.17781 0.992938 0.150281 1.39226 1.17215 1.24979
1.32746 1.37886 2.67596 2.73027 2.79472 0.668824 2.66932 2.34821 2.65358 0.860124
2.76446 0.694907 2.60999 1.30738 2.86093 1.51011 2.75733 0.513617 1.06375 0.886132
1.4841 0.356081 1.49515 0.748743 2.55974 2.67296 1.74168 2.71002 1.06523 2.91383
0.959811 2.39268 1.29269 0.635772 2.12295 1.08741 1.3046 1.79227 0.435621 0.958181
2.65239 0.200076 1.65309 2.26238 1.50746 1.51402 0.772498 1.26479 2.02764 1.83625
2.15092 0.511736 2.19233 0.646073 1.26048 1.75207 0.319036 0.00215997 1.46209 1.38426
2.91599 2.4219 0.776946 1.20868 0.0576703 2.8999 2.29609 1.36227 1.69217 2.73171
2.32045 1.34456 2.93179 0.973535 0.606948 1.43925 2.48755 1.37945 2.70403 1.51519
0.215693 1.85495 2.02692 2.40802 2.50103 0.287403 1.16009 2.82006 0.289563 2.62218
1.20432 0.205552 2.04408 1.98127 1.41423 2.10175 1.88117 0.710318 0.464013 0.57334
0.442028 2.78446 1.9179 0.373814 0.757994 2.52485 1.81306 0.245547 0.904299 1.5171
1.76073 1.11999 0.37205 0.787658 0.528015 2.87308 1.07506 1.6881 2.69314 1.36462
1.31028 0.897465 1.57018 0.354359 2.87874 2.98441 2.45611 1.75991 0.694724 2.92012
2.33325 1.13675 2.70458 1.25115 1.51057 0.462573 0.776004 0.323627 0.708119 1.6803
1.84072 2.46885 2.8003 2.21277 0.256511 0.32831 2.08585 1.33157 2.01641 1.77899
2.69619 0.326697 2.67645 1.26637 0.681057 2.55519 1.25077 0.137162 1.3151 1.9455
0.0572812 0.648342 0.0822504 2.76186 1.89949 1.59282 0.224432 2.6755 1.91644 0.932551
1.3558 0.757166 0.401404 1.1561 2.96994 0.657915 1.48441 2.05579 1.98949 0.500821
0.83478 1.68568 0.827518 0.511234 2.95205 1.50857 0.0664247 1.20283 1.64574 1.38152
0.148324 1.70302 2.02986 0.230574 1.46488 0.929357 1.82339 1.68931 0.604855 0.739834
2.62186 1.96065 1.497 0.0232652 0.116751 1.46694 0.68118 1.60116 0.522729 2.67067
2.10198 1.35751 1.35635 2.9295 1.86874 1.3084 1.43807 1.93517 2.51122 0.083807
